osm_id,city,latitude,longitude,area_m2,roof_type,runoff_coeff,building,building_levels
392170209,Colombo,6.9744,79.8772,1456.7800,Concrete,0.8500,yes,
392170210,Colombo,6.9746,79.8767,682.3800,Concrete,0.8500,yes,
395619956,Colombo,6.9356,79.8415,1608.3600,Asbestos,0.7000,yes,
395619957,Colombo,6.9351,79.8425,1341.5200,Asbestos,0.7000,commercial,
395619959,Colombo,6.9158,79.8475,4010.5900,Concrete,0.8500,hotel,10
395622666,Colombo,6.9362,79.8599,1278.5400,Concrete,0.8500,yes,
395622667,Colombo,6.9368,79.8598,612.1900,Asbestos,0.7000,yes,
395622668,Colombo,6.9372,79.8599,231.2600,Concrete,0.8500,yes,
395622669,Colombo,6.9372,79.8600,257.4300,Concrete,0.8500,yes,
395622670,Colombo,6.9368,79.8606,142.5200,Asbestos,0.7000,yes,
398147568,Colombo,6.9334,79.8444,107.6300,Asbestos,0.7000,yes,
398161957,Colombo,6.9337,79.8438,118.2600,Asbestos,0.7000,yes,
398161958,Colombo,6.9338,79.8436,835.4100,Concrete,0.8500,yes,
398161959,Colombo,6.9341,79.8439,1610.0200,Asbestos,0.7000,yes,8
400153469,Colombo,6.9284,79.8649,628.5900,Concrete,0.8500,train_station,
400189236,Colombo,6.9282,79.8652,480.4500,Concrete,0.8500,yes,
400189238,Colombo,6.9284,79.8656,480.4500,Asbestos,0.7000,yes,
400189239,Colombo,6.9286,79.8661,480.6000,Concrete,0.8500,yes,
400189241,Colombo,6.9287,79.8665,480.5600,Concrete,0.8500,yes,
400189245,Colombo,6.9292,79.8647,252.9800,Asbestos,0.7000,yes,
400191148,Colombo,6.9285,79.8653,558.0800,Asbestos,0.7000,yes,
400191149,Colombo,6.9286,79.8656,178.9300,Asbestos,0.7000,yes,
400191150,Colombo,6.9309,79.8648,1410.7900,Asbestos,0.7000,yes,
400191151,Colombo,6.9293,79.8641,794.2900,Asbestos,0.7000,yes,
400191157,Colombo,6.9279,79.8655,862.2200,Concrete,0.8500,yes,
400191158,Colombo,6.9277,79.8660,484.2000,Asbestos,0.7000,yes,
400191159,Colombo,6.9279,79.8664,484.2000,Asbestos,0.7000,yes,
400191160,Colombo,6.9281,79.8668,418.4400,Concrete,0.8500,yes,
400250668,Colombo,6.9295,79.8644,281.4900,Asbestos,0.7000,yes,
400250670,Colombo,6.9297,79.8644,307.6400,Concrete,0.8500,yes,
400250673,Colombo,6.9286,79.8625,2585.1200,Concrete,0.8500,industrial,
401634476,Colombo,6.9230,79.8497,951.3900,Asbestos,0.7000,roof,
402186601,Colombo,6.9371,79.8497,203.7500,Asbestos,0.7000,yes,
404180136,Colombo,6.9193,79.8489,1710.4700,Metal_Sheet,0.9000,yes,
406154818,Colombo,6.9272,79.8591,742.4500,Concrete,0.8500,yes,
406359555,Colombo,6.9290,79.8504,961.8000,Concrete,0.8500,yes,
411016865,Colombo,6.9337,79.8430,528.5400,Asbestos,0.7000,commercial,8
419330897,Colombo,6.9779,79.8706,157.7500,Concrete,0.8500,yes,
419333488,Colombo,6.9773,79.8818,3694.7000,Concrete,0.8500,yes,
419333500,Colombo,6.9758,79.8832,381.8200,Asbestos,0.7000,yes,
419333501,Colombo,6.9756,79.8828,1526.0100,Concrete,0.8500,yes,
419333502,Colombo,6.9760,79.8827,159.3500,Concrete,0.8500,yes,
419333503,Colombo,6.9759,79.8827,128.7700,Tile,0.8000,yes,
419333504,Colombo,6.9758,79.8827,133.6000,Asbestos,0.7000,yes,
419333506,Colombo,6.9758,79.8824,1955.3600,Concrete,0.8500,yes,
419333507,Colombo,6.9763,79.8824,1033.1800,Asbestos,0.7000,yes,
419333508,Colombo,6.9763,79.8822,693.0200,Asbestos,0.7000,yes,
419333509,Colombo,6.9763,79.8819,473.8700,Asbestos,0.7000,yes,
419333510,Colombo,6.9761,79.8819,665.5100,Asbestos,0.7000,yes,
419333511,Colombo,6.9757,79.8817,1829.2300,Concrete,0.8500,yes,
419333512,Colombo,6.9758,79.8820,550.8000,Concrete,0.8500,yes,
419333513,Colombo,6.9764,79.8827,1299.4400,Asbestos,0.7000,yes,
419333515,Colombo,6.9769,79.8823,536.3600,Concrete,0.8500,yes,
419333518,Colombo,6.9766,79.8822,275.3900,Asbestos,0.7000,yes,
419333519,Colombo,6.9770,79.8815,1437.5700,Concrete,0.8500,yes,
419348982,Colombo,6.9767,79.8823,14.4900,Asbestos,0.7000,yes,
419348987,Colombo,6.9756,79.8831,195.0000,Concrete,0.8500,yes,
419348988,Colombo,6.9754,79.8831,865.1100,Concrete,0.8500,yes,
419348990,Colombo,6.9765,79.8818,35.1500,Asbestos,0.7000,yes,
419348991,Colombo,6.9770,79.8817,614.9500,Concrete,0.8500,yes,
419348996,Colombo,6.9764,79.8830,1243.9000,Asbestos,0.7000,yes,
419348997,Colombo,6.9760,79.8816,365.3000,Asbestos,0.7000,yes,
419354566,Colombo,6.9719,79.8819,99.5100,Asbestos,0.7000,yes,
419354567,Colombo,6.9720,79.8819,56.1400,Concrete,0.8500,yes,
419354568,Colombo,6.9723,79.8820,180.4900,Asbestos,0.7000,yes,
419354569,Colombo,6.9725,79.8820,218.3200,Concrete,0.8500,yes,
419357337,Colombo,6.9746,79.8702,91.7200,Concrete,0.8500,yes,
419357338,Colombo,6.9745,79.8701,261.9800,Asbestos,0.7000,yes,
419357339,Colombo,6.9744,79.8705,651.2300,Tile,0.8000,yes,
419357341,Colombo,6.9747,79.8702,55.6700,Asbestos,0.7000,yes,
419357342,Colombo,6.9743,79.8704,367.2500,Concrete,0.8500,yes,
419357343,Colombo,6.9744,79.8703,98.7300,Concrete,0.8500,yes,
419357344,Colombo,6.9733,79.8703,1003.5700,Asbestos,0.7000,yes,
419357345,Colombo,6.9742,79.8702,177.5000,Concrete,0.8500,yes,
419358191,Colombo,6.9739,79.8705,1210.7800,Asbestos,0.7000,yes,
419358192,Colombo,6.9741,79.8705,650.5400,Concrete,0.8500,yes,
419358193,Colombo,6.9738,79.8704,767.7800,Concrete,0.8500,yes,
419358194,Colombo,6.9738,79.8701,144.9800,Concrete,0.8500,yes,
419358195,Colombo,6.9738,79.8702,100.6800,Concrete,0.8500,yes,
419358196,Colombo,6.9736,79.8705,157.3600,Concrete,0.8500,yes,
419358197,Colombo,6.9735,79.8706,169.8700,Asbestos,0.7000,yes,
419358198,Colombo,6.9737,79.8703,242.6700,Asbestos,0.7000,yes,
419358199,Colombo,6.9733,79.8705,358.4000,Asbestos,0.7000,yes,
419358200,Colombo,6.9735,79.8702,562.4500,Asbestos,0.7000,yes,
419358201,Colombo,6.9731,79.8699,105.5600,Concrete,0.8500,yes,
419358202,Colombo,6.9731,79.8701,316.9900,Concrete,0.8500,yes,
419358203,Colombo,6.9731,79.8703,60.1500,Concrete,0.8500,yes,
419358204,Colombo,6.9730,79.8699,188.9500,Asbestos,0.7000,yes,
419358205,Colombo,6.9730,79.8700,115.9600,Concrete,0.8500,yes,
419358206,Colombo,6.9730,79.8702,218.9300,Asbestos,0.7000,yes,
419358207,Colombo,6.9728,79.8703,323.4000,Asbestos,0.7000,yes,
419358208,Colombo,6.9728,79.8699,360.9600,Concrete,0.8500,yes,
419358209,Colombo,6.9732,79.8700,61.1200,Concrete,0.8500,yes,
419363607,Colombo,6.9734,79.8826,611.1200,Concrete,0.8500,yes,
419363609,Colombo,6.9742,79.8827,903.6100,Asbestos,0.7000,yes,
419363613,Colombo,6.9724,79.8831,65.6000,Concrete,0.8500,yes,
419363614,Colombo,6.9706,79.8821,294.9100,Asbestos,0.7000,yes,
419363616,Colombo,6.9731,79.8823,83.6600,Concrete,0.8500,yes,
419363617,Colombo,6.9719,79.8826,81.8300,Concrete,0.8500,yes,
419363619,Colombo,6.9731,79.8819,110.2900,Asbestos,0.7000,yes,
419363620,Colombo,6.9742,79.8820,289.3000,Asbestos,0.7000,yes,
419363623,Colombo,6.9733,79.8821,70.3700,Asbestos,0.7000,yes,
419363625,Colombo,6.9708,79.8822,108.1700,Concrete,0.8500,yes,
419363626,Colombo,6.9743,79.8831,122.6100,Asbestos,0.7000,yes,
419363628,Colombo,6.9741,79.8835,94.7800,Concrete,0.8500,yes,
419363629,Colombo,6.9720,79.8827,154.4800,Concrete,0.8500,yes,
419363631,Colombo,6.9732,79.8819,123.3700,Concrete,0.8500,yes,
419363634,Colombo,6.9712,79.8824,429.0300,Asbestos,0.7000,yes,
419363635,Colombo,6.9740,79.8826,134.8000,Concrete,0.8500,yes,
419363641,Colombo,6.9708,79.8818,197.1700,Asbestos,0.7000,yes,
419363643,Colombo,6.9705,79.8821,152.7600,Concrete,0.8500,yes,
419363645,Colombo,6.9727,79.8827,228.1500,Concrete,0.8500,yes,
419363646,Colombo,6.9733,79.8828,1006.8900,Concrete,0.8500,yes,
419363648,Colombo,6.9740,79.8832,1060.1700,Concrete,0.8500,yes,
419363649,Colombo,6.9745,79.8834,246.1000,Asbestos,0.7000,yes,
419363650,Colombo,6.9709,79.8823,139.3600,Asbestos,0.7000,yes,
419363651,Colombo,6.9746,79.8817,76.0700,Asbestos,0.7000,yes,
419363653,Colombo,6.9706,79.8817,29.7100,Asbestos,0.7000,yes,
419363655,Colombo,6.9714,79.8822,125.2800,Asbestos,0.7000,yes,
419363657,Colombo,6.9727,79.8829,120.3400,Asbestos,0.7000,yes,
419363658,Colombo,6.9726,79.8817,104.1700,Asbestos,0.7000,yes,
419363659,Colombo,6.9714,79.8824,254.7000,Asbestos,0.7000,yes,
419363660,Colombo,6.9722,79.8821,155.4200,Asbestos,0.7000,yes,
419363663,Colombo,6.9702,79.8817,57.7300,Concrete,0.8500,yes,
419363665,Colombo,6.9716,79.8819,101.7700,Concrete,0.8500,yes,
419363666,Colombo,6.9726,79.8822,80.6700,Asbestos,0.7000,yes,
419363668,Colombo,6.9716,79.8825,201.4300,Asbestos,0.7000,yes,
419363669,Colombo,6.9728,79.8827,113.9900,Asbestos,0.7000,yes,
419363675,Colombo,6.9715,79.8816,197.6400,Concrete,0.8500,yes,
419363676,Colombo,6.9750,79.8817,171.5200,Asbestos,0.7000,yes,
419363678,Colombo,6.9744,79.8820,49.2300,Asbestos,0.7000,yes,
419363679,Colombo,6.9706,79.8819,111.1900,Asbestos,0.7000,yes,
419363680,Colombo,6.9747,79.8825,132.5100,Asbestos,0.7000,yes,
419363682,Colombo,6.9713,79.8822,130.4000,Asbestos,0.7000,yes,
419363685,Colombo,6.9720,79.8820,172.6400,Concrete,0.8500,yes,
419363686,Colombo,6.9751,79.8817,105.5800,Concrete,0.8500,yes,
419363687,Colombo,6.9744,79.8828,63.8200,Concrete,0.8500,yes,
419363688,Colombo,6.9703,79.8818,108.6600,Concrete,0.8500,yes,
419363689,Colombo,6.9746,79.8824,131.9600,Concrete,0.8500,yes,
419363690,Colombo,6.9739,79.8815,1073.9200,Asbestos,0.7000,yes,
419363691,Colombo,6.9727,79.8824,135.1100,Concrete,0.8500,yes,
419363692,Colombo,6.9711,79.8821,158.8800,Asbestos,0.7000,yes,
419363693,Colombo,6.9719,79.8824,153.7000,Asbestos,0.7000,yes,
419363695,Colombo,6.9724,79.8830,64.2700,Concrete,0.8500,yes,
419363696,Colombo,6.9719,79.8821,120.7600,Asbestos,0.7000,yes,
419363697,Colombo,6.9751,79.8819,82.5900,Asbestos,0.7000,yes,
419363700,Colombo,6.9743,79.8829,107.0800,Concrete,0.8500,yes,
419363701,Colombo,6.9725,79.8829,91.8500,Concrete,0.8500,yes,
419363703,Colombo,6.9746,79.8824,77.8600,Concrete,0.8500,yes,
419363705,Colombo,6.9714,79.8820,130.0100,Asbestos,0.7000,yes,
419363706,Colombo,6.9728,79.8824,79.4600,Asbestos,0.7000,yes,
419363708,Colombo,6.9702,79.8816,63.2500,Concrete,0.8500,yes,
419363709,Colombo,6.9724,79.8830,80.4600,Asbestos,0.7000,yes,
419363710,Colombo,6.9717,79.8822,255.9600,Concrete,0.8500,yes,
419363711,Colombo,6.9751,79.8826,1426.2400,Asbestos,0.7000,yes,
419363713,Colombo,6.9740,79.8818,491.8400,Asbestos,0.7000,yes,
419363715,Colombo,6.9747,79.8830,351.5900,Asbestos,0.7000,yes,
419363716,Colombo,6.9741,79.8834,52.3200,Concrete,0.8500,yes,
419363717,Colombo,6.9713,79.8819,139.6900,Asbestos,0.7000,yes,
419363718,Colombo,6.9718,79.8823,180.1700,Asbestos,0.7000,yes,
419363720,Colombo,6.9728,79.8825,151.6200,Asbestos,0.7000,yes,
419363721,Colombo,6.9741,79.8833,105.8500,Asbestos,0.7000,yes,
419363723,Colombo,6.9701,79.8817,115.5800,Asbestos,0.7000,yes,
419363724,Colombo,6.9718,79.8820,89.8300,Concrete,0.8500,yes,
419363725,Colombo,6.9732,79.8829,1048.4600,Tile,0.8000,yes,
419363726,Colombo,6.9704,79.8823,160.7200,Concrete,0.8500,yes,
419363727,Colombo,6.9711,79.8818,206.8500,Concrete,0.8500,yes,
419363728,Colombo,6.9738,79.8817,367.7900,Asbestos,0.7000,yes,
419363732,Colombo,6.9743,79.8830,116.2800,Asbestos,0.7000,yes,
419363733,Colombo,6.9729,79.8824,131.1900,Concrete,0.8500,yes,
419363734,Colombo,6.9743,79.8833,117.6100,Asbestos,0.7000,yes,
419363736,Colombo,6.9710,79.8820,90.7100,Asbestos,0.7000,yes,
419363737,Colombo,6.9745,79.8818,95.7200,Concrete,0.8500,yes,
419363739,Colombo,6.9728,79.8817,54.8200,Metal_Sheet,0.9000,yes,
419363740,Colombo,6.9724,79.8829,110.0400,Concrete,0.8500,yes,
419363743,Colombo,6.9746,79.8832,655.3000,Asbestos,0.7000,yes,
419363744,Colombo,6.9729,79.8818,180.4000,Concrete,0.8500,yes,
419363746,Colombo,6.9726,79.8831,136.6800,Concrete,0.8500,yes,
419363747,Colombo,6.9705,79.8823,146.7100,Asbestos,0.7000,yes,
419363748,Colombo,6.9727,79.8822,77.4000,Concrete,0.8500,yes,
419363749,Colombo,6.9704,79.8816,106.7900,Tile,0.8000,yes,
419363752,Colombo,6.9737,79.8829,143.4000,Asbestos,0.7000,yes,
419363753,Colombo,6.9730,79.8818,35.1600,Asbestos,0.7000,yes,
419363756,Colombo,6.9727,79.8831,101.6400,Asbestos,0.7000,yes,
419363757,Colombo,6.9739,79.8828,131.6400,Asbestos,0.7000,yes,
419363760,Colombo,6.9743,79.8818,139.3000,Concrete,0.8500,yes,
419363761,Colombo,6.9734,79.8816,150.1800,Metal_Sheet,0.9000,yes,
419363767,Colombo,6.9730,79.8833,3733.9900,Asbestos,0.7000,yes,
419363769,Colombo,6.9730,79.8823,70.5300,Concrete,0.8500,yes,
419363770,Colombo,6.9734,79.8819,134.9700,Metal_Sheet,0.9000,yes,
419363772,Colombo,6.9736,79.8831,948.9100,Asbestos,0.7000,yes,
419363776,Colombo,6.9703,79.8817,232.6300,Asbestos,0.7000,yes,
419363780,Colombo,6.9736,79.8817,849.5900,Asbestos,0.7000,yes,
419363781,Colombo,6.9729,79.8821,117.7900,Asbestos,0.7000,yes,
419363782,Colombo,6.9742,79.8824,1158.4400,Concrete,0.8500,yes,
419364382,Colombo,6.9727,79.8699,369.5900,Asbestos,0.7000,yes,
419364383,Colombo,6.9727,79.8702,454.2100,Asbestos,0.7000,yes,
419364384,Colombo,6.9725,79.8697,239.5700,Asbestos,0.7000,yes,
419364385,Colombo,6.9725,79.8701,911.8900,Asbestos,0.7000,yes,
419364386,Colombo,6.9724,79.8700,993.2300,Concrete,0.8500,yes,
419364387,Colombo,6.9722,79.8698,444.0200,Asbestos,0.7000,yes,
419364388,Colombo,6.9722,79.8702,815.9100,Asbestos,0.7000,yes,
419364389,Colombo,6.9720,79.8698,470.1900,Asbestos,0.7000,yes,
419364390,Colombo,6.9720,79.8700,128.7400,Asbestos,0.7000,yes,
419364391,Colombo,6.9720,79.8702,654.5800,Concrete,0.8500,yes,
419364392,Colombo,6.9718,79.8697,230.3100,Asbestos,0.7000,yes,
419364393,Colombo,6.9718,79.8698,296.9600,Asbestos,0.7000,yes,
419364394,Colombo,6.9719,79.8702,603.7900,Asbestos,0.7000,yes,
419364395,Colombo,6.9719,79.8705,116.5700,Concrete,0.8500,yes,
419364396,Colombo,6.9717,79.8704,125.4400,Concrete,0.8500,yes,
419364397,Colombo,6.9717,79.8697,113.2100,Concrete,0.8500,yes,
419364398,Colombo,6.9717,79.8701,556.2000,Concrete,0.8500,yes,
419364399,Colombo,6.9715,79.8696,192.3800,Concrete,0.8500,yes,
419364400,Colombo,6.9714,79.8695,191.6900,Asbestos,0.7000,yes,
419364401,Colombo,6.9715,79.8697,203.6500,Asbestos,0.7000,yes,
419364402,Colombo,6.9715,79.8699,368.7100,Asbestos,0.7000,yes,
419364403,Colombo,6.9716,79.8701,177.9200,Asbestos,0.7000,yes,
419364404,Colombo,6.9715,79.8702,145.8600,Concrete,0.8500,yes,
419364405,Colombo,6.9715,79.8703,176.9000,Asbestos,0.7000,yes,
419364406,Colombo,6.9714,79.8698,278.4800,Concrete,0.8500,yes,
419364407,Colombo,6.9714,79.8700,381.3000,Concrete,0.8500,yes,
419364408,Colombo,6.9712,79.8696,222.1500,Asbestos,0.7000,yes,
419364409,Colombo,6.9711,79.8697,274.3900,Concrete,0.8500,yes,
419364410,Colombo,6.9711,79.8699,233.0100,Concrete,0.8500,yes,
419364411,Colombo,6.9711,79.8701,258.0900,Concrete,0.8500,yes,
419364412,Colombo,6.9712,79.8699,672.8800,Asbestos,0.7000,yes,
419364413,Colombo,6.9712,79.8702,440.3700,Asbestos,0.7000,yes,
419364414,Colombo,6.9708,79.8694,103.5600,Asbestos,0.7000,yes,
419364415,Colombo,6.9709,79.8697,111.1900,Asbestos,0.7000,yes,
419364416,Colombo,6.9707,79.8696,138.7100,Asbestos,0.7000,yes,
419364417,Colombo,6.9706,79.8699,952.7500,Concrete,0.8500,yes,
419364418,Colombo,6.9704,79.8697,265.1900,Concrete,0.8500,yes,
419364419,Colombo,6.9704,79.8700,383.3800,Asbestos,0.7000,yes,
419364420,Colombo,6.9718,79.8707,311.0100,Asbestos,0.7000,yes,
419364421,Colombo,6.9716,79.8707,263.4300,Asbestos,0.7000,yes,
419364422,Colombo,6.9717,79.8708,82.7400,Asbestos,0.7000,yes,
419364423,Colombo,6.9715,79.8708,695.6100,Concrete,0.8500,yes,
419364424,Colombo,6.9708,79.8708,1090.2900,Asbestos,0.7000,yes,
419364425,Colombo,6.9709,79.8709,550.9000,Asbestos,0.7000,yes,
419364426,Colombo,6.9706,79.8708,1257.3600,Concrete,0.8500,yes,
419364427,Colombo,6.9704,79.8711,448.8300,Tile,0.8000,yes,
419364428,Colombo,6.9705,79.8712,176.6800,Asbestos,0.7000,yes,
419364429,Colombo,6.9704,79.8709,84.2600,Concrete,0.8500,yes,
419366803,Colombo,6.9712,79.8789,4443.8000,Concrete,0.8500,yes,
419366804,Colombo,6.9721,79.8789,136.2800,Concrete,0.8500,yes,
419366805,Colombo,6.9721,79.8790,63.4500,Concrete,0.8500,yes,
419366806,Colombo,6.9719,79.8774,105.7700,Asbestos,0.7000,yes,
419366807,Colombo,6.9729,79.8783,99.6500,Concrete,0.8500,yes,
419366809,Colombo,6.9722,79.8785,164.3100,Concrete,0.8500,yes,
419366810,Colombo,6.9716,79.8777,202.1900,Concrete,0.8500,yes,
419366811,Colombo,6.9720,79.8788,35.9000,Concrete,0.8500,yes,
419366812,Colombo,6.9713,79.8783,125.5200,Concrete,0.8500,yes,
419366813,Colombo,6.9716,79.8773,383.5100,Concrete,0.8500,yes,
419366814,Colombo,6.9726,79.8785,102.6200,Asbestos,0.7000,yes,
419366816,Colombo,6.9727,79.8784,26.0000,Concrete,0.8500,yes,
419366817,Colombo,6.9724,79.8773,267.0400,Asbestos,0.7000,yes,
419366818,Colombo,6.9724,79.8786,92.6100,Asbestos,0.7000,yes,
419366819,Colombo,6.9716,79.8785,214.8900,Concrete,0.8500,yes,
419366821,Colombo,6.9725,79.8782,278.8900,Concrete,0.8500,yes,
419366822,Colombo,6.9726,79.8787,40.4100,Metal_Sheet,0.9000,yes,
419366824,Colombo,6.9721,79.8787,97.8600,Asbestos,0.7000,yes,
419366825,Colombo,6.9718,79.8779,223.5300,Concrete,0.8500,yes,
419366826,Colombo,6.9724,79.8787,169.5900,Concrete,0.8500,yes,
419366827,Colombo,6.9720,79.8775,409.5100,Asbestos,0.7000,yes,
419366828,Colombo,6.9720,79.8788,41.4400,Asbestos,0.7000,yes,
419366829,Colombo,6.9714,79.8783,208.1300,Asbestos,0.7000,yes,
419366830,Colombo,6.9727,79.8783,63.2100,Concrete,0.8500,yes,
419366831,Colombo,6.9718,79.8769,496.0100,Asbestos,0.7000,yes,
419366832,Colombo,6.9721,79.8773,66.5700,Metal_Sheet,0.9000,yes,
419366833,Colombo,6.9717,79.8779,446.5700,Asbestos,0.7000,yes,
419366834,Colombo,6.9719,79.8787,92.5600,Concrete,0.8500,yes,
419366835,Colombo,6.9726,79.8787,17.7300,Asbestos,0.7000,yes,
419366837,Colombo,6.9721,79.8786,72.3500,Concrete,0.8500,yes,
419366838,Colombo,6.9722,79.8786,118.9500,Asbestos,0.7000,yes,
419366839,Colombo,6.9719,79.8775,409.4900,Asbestos,0.7000,yes,
419366840,Colombo,6.9720,79.8772,137.6000,Concrete,0.8500,yes,
419366841,Colombo,6.9716,79.8778,170.8000,Concrete,0.8500,yes,
419366843,Colombo,6.9717,79.8786,78.5100,Concrete,0.8500,yes,
419366844,Colombo,6.9727,79.8784,80.7300,Asbestos,0.7000,yes,
419366851,Colombo,6.9725,79.8772,94.5000,Asbestos,0.7000,yes,
419366853,Colombo,6.9715,79.8773,162.3900,Asbestos,0.7000,yes,
419366854,Colombo,6.9725,79.8786,62.3900,Asbestos,0.7000,yes,
419366855,Colombo,6.9721,79.8787,81.4200,Concrete,0.8500,yes,
419366856,Colombo,6.9722,79.8788,59.3500,Concrete,0.8500,yes,
419366857,Colombo,6.9726,79.8785,71.1600,Concrete,0.8500,yes,
419366858,Colombo,6.9723,79.8787,48.8100,Concrete,0.8500,yes,
419366859,Colombo,6.9728,79.8783,81.5600,Concrete,0.8500,yes,
419366860,Colombo,6.9725,79.8785,76.9100,Concrete,0.8500,yes,
419366861,Colombo,6.9723,79.8788,54.2900,Asbestos,0.7000,yes,
419366862,Colombo,6.9722,79.8788,82.5900,Asbestos,0.7000,yes,
419366863,Colombo,6.9728,79.8784,123.2000,Concrete,0.8500,yes,
419366864,Colombo,6.9721,79.8779,170.9100,Concrete,0.8500,yes,
419366865,Colombo,6.9719,79.8781,230.6900,Tile,0.8000,yes,
419366866,Colombo,6.9720,79.8785,627.1800,Asbestos,0.7000,yes,
419366867,Colombo,6.9724,79.8788,83.7700,Concrete,0.8500,yes,
419366868,Colombo,6.9723,79.8781,212.0700,Asbestos,0.7000,yes,
419366869,Colombo,6.9709,79.8785,900.9600,Asbestos,0.7000,yes,
419366896,Colombo,6.9723,79.8706,109.6000,Concrete,0.8500,yes,
419366897,Colombo,6.9725,79.8706,63.0600,Concrete,0.8500,yes,
419366898,Colombo,6.9727,79.8706,68.8800,Asbestos,0.7000,yes,
419366899,Colombo,6.9720,79.8707,256.9300,Concrete,0.8500,yes,
419366900,Colombo,6.9722,79.8706,73.1500,Asbestos,0.7000,yes,
419366901,Colombo,6.9724,79.8706,75.8400,Concrete,0.8500,yes,
419366902,Colombo,6.9726,79.8706,42.9100,Asbestos,0.7000,yes,
419367994,Colombo,6.9701,79.8806,604.5500,Concrete,0.8500,yes,
419367995,Colombo,6.9711,79.8793,440.3900,Asbestos,0.7000,yes,
419367998,Colombo,6.9707,79.8798,192.1700,Asbestos,0.7000,yes,
419367999,Colombo,6.9702,79.8802,2877.1600,Concrete,0.8500,yes,
419368000,Colombo,6.9705,79.8796,206.0700,Asbestos,0.7000,yes,
419368001,Colombo,6.9707,79.8802,256.2800,Asbestos,0.7000,yes,
419368005,Colombo,6.9702,79.8793,120.2200,Asbestos,0.7000,yes,
419368006,Colombo,6.9701,79.8794,320.3000,Concrete,0.8500,yes,
419368007,Colombo,6.9703,79.8787,228.9300,Concrete,0.8500,yes,
419368011,Colombo,6.9703,79.8792,140.9600,Asbestos,0.7000,yes,
419368012,Colombo,6.9702,79.8799,225.0600,Asbestos,0.7000,yes,
419368014,Colombo,6.9707,79.8780,213.9200,Asbestos,0.7000,yes,
419368015,Colombo,6.9703,79.8795,34.1200,Concrete,0.8500,yes,
419368017,Colombo,6.9704,79.8811,231.7500,Concrete,0.8500,yes,
419368019,Colombo,6.9707,79.8784,90.7800,Concrete,0.8500,yes,
419368020,Colombo,6.9712,79.8794,101.0700,Asbestos,0.7000,yes,
419368022,Colombo,6.9707,79.8783,198.3600,Concrete,0.8500,yes,
419368023,Colombo,6.9706,79.8797,138.2800,Asbestos,0.7000,yes,
419368024,Colombo,6.9708,79.8798,142.4200,Asbestos,0.7000,yes,
419368025,Colombo,6.9706,79.8805,1278.1600,Asbestos,0.7000,yes,
419368029,Colombo,6.9706,79.8784,147.8200,Asbestos,0.7000,yes,
419368030,Colombo,6.9709,79.8793,262.5700,Asbestos,0.7000,yes,
419368031,Colombo,6.9705,79.8782,259.8100,Tile,0.8000,yes,
419368032,Colombo,6.9709,79.8791,256.0200,Asbestos,0.7000,yes,
419368034,Colombo,6.9708,79.8794,291.2100,Concrete,0.8500,yes,
419368036,Colombo,6.9704,79.8784,370.5800,Asbestos,0.7000,yes,
419368037,Colombo,6.9711,79.8796,70.1800,Asbestos,0.7000,yes,
419368038,Colombo,6.9703,79.8789,170.6600,Concrete,0.8500,yes,
419368039,Colombo,6.9704,79.8795,403.1900,Concrete,0.8500,yes,
419368040,Colombo,6.9703,79.8807,318.8800,Asbestos,0.7000,yes,
419368041,Colombo,6.9709,79.8780,934.1800,Asbestos,0.7000,yes,
419368531,Colombo,6.9768,79.8729,3247.5100,Concrete,0.8500,industrial,
419368533,Colombo,6.9758,79.8728,498.4300,Asbestos,0.7000,industrial,
419368928,Colombo,6.9753,79.8731,349.4000,Asbestos,0.7000,yes,
419368929,Colombo,6.9752,79.8733,336.4200,Concrete,0.8500,yes,
419368930,Colombo,6.9751,79.8735,296.4800,Asbestos,0.7000,yes,
419368931,Colombo,6.9747,79.8728,1259.9200,Concrete,0.8500,yes,
419368932,Colombo,6.9747,79.8731,728.0700,Concrete,0.8500,yes,
419368933,Colombo,6.9747,79.8733,1029.0800,Concrete,0.8500,yes,
419368934,Colombo,6.9749,79.8736,646.0400,Asbestos,0.7000,yes,
419368945,Colombo,6.9743,79.8741,528.1400,Asbestos,0.7000,yes,
419368946,Colombo,6.9743,79.8742,655.9100,Asbestos,0.7000,yes,
419368947,Colombo,6.9742,79.8744,479.0600,Asbestos,0.7000,yes,
419368948,Colombo,6.9742,79.8745,874.0900,Concrete,0.8500,yes,
419369034,Colombo,6.9741,79.8731,174.4300,Asbestos,0.7000,yes,
