date,year,month,month_name,day,precipitation_mm,station,latitude,longitude,source
2015-08-16,2015,8,Aug,16,5.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-17,2015,8,Aug,17,17.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-18,2015,8,Aug,18,1.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-19,2015,8,Aug,19,0.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-20,2015,8,Aug,20,4.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-21,2015,8,Aug,21,0.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-22,2015,8,Aug,22,3.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-23,2015,8,Aug,23,3.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-24,2015,8,Aug,24,7.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-25,2015,8,Aug,25,5.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-26,2015,8,Aug,26,2.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-27,2015,8,Aug,27,4.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-28,2015,8,Aug,28,9.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-29,2015,8,Aug,29,6.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-30,2015,8,Aug,30,5.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-08-31,2015,8,Aug,31,2.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-01,2015,9,Sep,1,1.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-02,2015,9,Sep,2,4.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-03,2015,9,Sep,3,9.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-04,2015,9,Sep,4,8.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-05,2015,9,Sep,5,6.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-06,2015,9,Sep,6,0.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-07,2015,9,Sep,7,5.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-08,2015,9,Sep,8,5.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-09,2015,9,Sep,9,1.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-10,2015,9,Sep,10,11.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-11,2015,9,Sep,11,13.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-12,2015,9,Sep,12,9.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-13,2015,9,Sep,13,6.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-14,2015,9,Sep,14,5.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-15,2015,9,Sep,15,13.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-16,2015,9,Sep,16,6.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-17,2015,9,Sep,17,12.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-18,2015,9,Sep,18,11.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-19,2015,9,Sep,19,15.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-20,2015,9,Sep,20,16.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-21,2015,9,Sep,21,2.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-22,2015,9,Sep,22,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-23,2015,9,Sep,23,21.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-24,2015,9,Sep,24,11.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-25,2015,9,Sep,25,17.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-26,2015,9,Sep,26,20.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-27,2015,9,Sep,27,8.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-28,2015,9,Sep,28,11.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-29,2015,9,Sep,29,13.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-09-30,2015,9,Sep,30,22.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-01,2015,10,Oct,1,9.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-02,2015,10,Oct,2,3.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-03,2015,10,Oct,3,2.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-04,2015,10,Oct,4,15.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-05,2015,10,Oct,5,16.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-06,2015,10,Oct,6,3.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-07,2015,10,Oct,7,7.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-08,2015,10,Oct,8,2.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-09,2015,10,Oct,9,4.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-10,2015,10,Oct,10,5.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-11,2015,10,Oct,11,2.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-12,2015,10,Oct,12,7.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-13,2015,10,Oct,13,15.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-14,2015,10,Oct,14,51.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-15,2015,10,Oct,15,29.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-16,2015,10,Oct,16,14.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-17,2015,10,Oct,17,95.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-18,2015,10,Oct,18,48.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-19,2015,10,Oct,19,74.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-20,2015,10,Oct,20,35.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-21,2015,10,Oct,21,30.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-22,2015,10,Oct,22,10.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-23,2015,10,Oct,23,22.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-24,2015,10,Oct,24,43.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-25,2015,10,Oct,25,27.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-26,2015,10,Oct,26,8.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-27,2015,10,Oct,27,63.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-28,2015,10,Oct,28,3.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-29,2015,10,Oct,29,4.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-30,2015,10,Oct,30,15.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-10-31,2015,10,Oct,31,7.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-01,2015,11,Nov,1,9.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-02,2015,11,Nov,2,7.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-03,2015,11,Nov,3,19.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-04,2015,11,Nov,4,10.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-05,2015,11,Nov,5,1.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-06,2015,11,Nov,6,17.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-07,2015,11,Nov,7,13.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-08,2015,11,Nov,8,15.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-09,2015,11,Nov,9,21.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-10,2015,11,Nov,10,9.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-11,2015,11,Nov,11,5.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-12,2015,11,Nov,12,5.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-13,2015,11,Nov,13,23.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-14,2015,11,Nov,14,15.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-15,2015,11,Nov,15,36.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-16,2015,11,Nov,16,4.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-17,2015,11,Nov,17,4.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-18,2015,11,Nov,18,1.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-19,2015,11,Nov,19,2.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-20,2015,11,Nov,20,19.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-21,2015,11,Nov,21,6.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-22,2015,11,Nov,22,26.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-23,2015,11,Nov,23,12.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-24,2015,11,Nov,24,3.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-25,2015,11,Nov,25,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-26,2015,11,Nov,26,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-27,2015,11,Nov,27,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-28,2015,11,Nov,28,0.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-29,2015,11,Nov,29,21.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-11-30,2015,11,Nov,30,8.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-01,2015,12,Dec,1,10.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-02,2015,12,Dec,2,16.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-03,2015,12,Dec,3,8.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-04,2015,12,Dec,4,15.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-05,2015,12,Dec,5,14.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-06,2015,12,Dec,6,12.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-07,2015,12,Dec,7,27.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-08,2015,12,Dec,8,19.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-09,2015,12,Dec,9,7.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-10,2015,12,Dec,10,27.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-11,2015,12,Dec,11,8.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-12,2015,12,Dec,12,12.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-13,2015,12,Dec,13,9.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-14,2015,12,Dec,14,10.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-15,2015,12,Dec,15,3.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-16,2015,12,Dec,16,23.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-17,2015,12,Dec,17,1.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-18,2015,12,Dec,18,33.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-19,2015,12,Dec,19,5.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-20,2015,12,Dec,20,2.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-21,2015,12,Dec,21,0.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-22,2015,12,Dec,22,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-23,2015,12,Dec,23,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-24,2015,12,Dec,24,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-25,2015,12,Dec,25,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-26,2015,12,Dec,26,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-27,2015,12,Dec,27,0.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-28,2015,12,Dec,28,0.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-29,2015,12,Dec,29,13.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-30,2015,12,Dec,30,1.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2015-12-31,2015,12,Dec,31,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-01,2016,1,Jan,1,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-02,2016,1,Jan,2,1.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-03,2016,1,Jan,3,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-04,2016,1,Jan,4,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-05,2016,1,Jan,5,0.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-06,2016,1,Jan,6,1.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-07,2016,1,Jan,7,4.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-08,2016,1,Jan,8,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-09,2016,1,Jan,9,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-10,2016,1,Jan,10,0.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-11,2016,1,Jan,11,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-12,2016,1,Jan,12,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-13,2016,1,Jan,13,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-14,2016,1,Jan,14,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-15,2016,1,Jan,15,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-16,2016,1,Jan,16,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-17,2016,1,Jan,17,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-18,2016,1,Jan,18,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-19,2016,1,Jan,19,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-20,2016,1,Jan,20,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-21,2016,1,Jan,21,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-22,2016,1,Jan,22,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-23,2016,1,Jan,23,1.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-24,2016,1,Jan,24,4.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-25,2016,1,Jan,25,2.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-26,2016,1,Jan,26,0.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-27,2016,1,Jan,27,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-28,2016,1,Jan,28,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-29,2016,1,Jan,29,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-30,2016,1,Jan,30,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-01-31,2016,1,Jan,31,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-01,2016,2,Feb,1,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-02,2016,2,Feb,2,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-03,2016,2,Feb,3,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-04,2016,2,Feb,4,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-05,2016,2,Feb,5,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-06,2016,2,Feb,6,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-07,2016,2,Feb,7,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-08,2016,2,Feb,8,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-09,2016,2,Feb,9,1.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-10,2016,2,Feb,10,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-11,2016,2,Feb,11,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-12,2016,2,Feb,12,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-13,2016,2,Feb,13,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-14,2016,2,Feb,14,0.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-15,2016,2,Feb,15,10.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-16,2016,2,Feb,16,1.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-17,2016,2,Feb,17,3.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-18,2016,2,Feb,18,4.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-19,2016,2,Feb,19,3.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-20,2016,2,Feb,20,3.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-21,2016,2,Feb,21,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-22,2016,2,Feb,22,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-23,2016,2,Feb,23,0.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-24,2016,2,Feb,24,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-25,2016,2,Feb,25,4.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-26,2016,2,Feb,26,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-27,2016,2,Feb,27,0.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-28,2016,2,Feb,28,0.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-02-29,2016,2,Feb,29,3.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-01,2016,3,Mar,1,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-02,2016,3,Mar,2,0.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-03,2016,3,Mar,3,0.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-04,2016,3,Mar,4,3.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-05,2016,3,Mar,5,2.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-06,2016,3,Mar,6,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-07,2016,3,Mar,7,1.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-08,2016,3,Mar,8,1.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-09,2016,3,Mar,9,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-10,2016,3,Mar,10,0.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-11,2016,3,Mar,11,3.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-12,2016,3,Mar,12,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-13,2016,3,Mar,13,0.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-14,2016,3,Mar,14,1.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-15,2016,3,Mar,15,0.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-16,2016,3,Mar,16,0.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-17,2016,3,Mar,17,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-18,2016,3,Mar,18,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-19,2016,3,Mar,19,2.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-20,2016,3,Mar,20,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-21,2016,3,Mar,21,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-22,2016,3,Mar,22,0.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-23,2016,3,Mar,23,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-24,2016,3,Mar,24,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-25,2016,3,Mar,25,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-26,2016,3,Mar,26,0.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-27,2016,3,Mar,27,2.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-28,2016,3,Mar,28,3.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-29,2016,3,Mar,29,6.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2016-03-30,2016,3,Mar,30,5.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
